ABUNDANCE,BIOMAS,valid_name,SAMPLE_DESC,LATITUDE,LONGITUDE,DAY,MONTH,YEAR
10,,Pseudotsuga menziesii,HJWS_WS06_60_2002_37438,45.34296,-122.799,1,7,2002
10,,Pseudotsuga menziesii,HJWS_WS06_60_2008_39679,45.34296,-122.799,19,8,2008
21,,Pseudotsuga menziesii,HJWS_WS06_65_2002_37438,45.34296,-122.799,1,7,2002
21,,Pseudotsuga menziesii,HJWS_WS06_65_2008_39679,45.34296,-122.799,19,8,2008
9,,Pseudotsuga menziesii,HJWS_WS06_66_2002_37438,45.34296,-122.799,1,7,2002
13,,Pseudotsuga menziesii,HJWS_WS06_66_2008_39679,45.34296,-122.799,19,8,2008
7,,Pseudotsuga menziesii,HJWS_WS06_67_2002_37438,45.34296,-122.799,1,7,2002
8,,Pseudotsuga menziesii,HJWS_WS06_67_2008_39679,45.34296,-122.799,19,8,2008
13,,Pseudotsuga menziesii,HJWS_WS06_68_2002_37438,45.34296,-122.799,1,7,2002
14,,Pseudotsuga menziesii,HJWS_WS06_68_2008_39679,45.34296,-122.799,19,8,2008
15,,Pseudotsuga menziesii,HJWS_WS06_69_2002_37438,45.34296,-122.799,1,7,2002
17,,Pseudotsuga menziesii,HJWS_WS06_69_2008_39679,45.34296,-122.799,19,8,2008
43,,Pseudotsuga menziesii,HJWS_WS07_1_2002_37438,45.34296,-122.799,1,7,2002
45,,Pseudotsuga menziesii,HJWS_WS07_1_2008_39630,45.34296,-122.799,1,7,2008
13,,Pseudotsuga menziesii,HJWS_WS07_14_2002_37438,45.34296,-122.799,1,7,2002
13,,Pseudotsuga menziesii,HJWS_WS07_14_2008_39630,45.34296,-122.799,1,7,2008
14,,Pseudotsuga menziesii,HJWS_WS07_18_2002_37438,45.34296,-122.799,1,7,2002
14,,Pseudotsuga menziesii,HJWS_WS07_18_2008_39630,45.34296,-122.799,1,7,2008
13,,Pseudotsuga menziesii,HJWS_WS07_19_2002_37438,45.34296,-122.799,1,7,2002
13,,Pseudotsuga menziesii,HJWS_WS07_19_2008_39630,45.34296,-122.799,1,7,2008
8,,Pseudotsuga menziesii,HJWS_WS07_20_2002_37438,45.34296,-122.799,1,7,2002
8,,Pseudotsuga menziesii,HJWS_WS07_20_2008_39630,45.34296,-122.799,1,7,2008
15,,Pseudotsuga menziesii,HJWS_WS07_22_2002_37438,45.34296,-122.799,1,7,2002
15,,Pseudotsuga menziesii,HJWS_WS07_22_2008_39630,45.34296,-122.799,1,7,2008
42,,Pseudotsuga menziesii,HJWS_WS07_24_2002_37438,45.34296,-122.799,1,7,2002
44,,Pseudotsuga menziesii,HJWS_WS07_24_2008_39630,45.34296,-122.799,1,7,2008
37,,Pseudotsuga menziesii,HJWS_WS07_26_2002_37438,45.34296,-122.799,1,7,2002
39,,Pseudotsuga menziesii,HJWS_WS07_26_2008_39630,45.34296,-122.799,1,7,2008
7,,Pseudotsuga menziesii,HJWS_WS07_3_2002_37438,45.34296,-122.799,1,7,2002
7,,Pseudotsuga menziesii,HJWS_WS07_3_2008_39630,45.34296,-122.799,1,7,2008
7,,Pseudotsuga menziesii,HJWS_WS07_39_2002_37438,45.34296,-122.799,1,7,2002
8,,Pseudotsuga menziesii,HJWS_WS07_39_2008_39630,45.34296,-122.799,1,7,2008
6,,Pseudotsuga menziesii,HJWS_WS07_41_2002_37438,45.34296,-122.799,1,7,2002
6,,Pseudotsuga menziesii,HJWS_WS07_41_2008_39630,45.34296,-122.799,1,7,2008
10,,Pseudotsuga menziesii,HJWS_WS07_43_2002_37438,45.34296,-122.799,1,7,2002
10,,Pseudotsuga menziesii,HJWS_WS07_43_2008_39630,45.34296,-122.799,1,7,2008
16,,Pseudotsuga menziesii,HJWS_WS07_45_2002_37438,45.34296,-122.799,1,7,2002
16,,Pseudotsuga menziesii,HJWS_WS07_45_2008_39630,45.34296,-122.799,1,7,2008
9,,Pseudotsuga menziesii,HJWS_WS07_47_2002_37438,45.34296,-122.799,1,7,2002
11,,Pseudotsuga menziesii,HJWS_WS07_47_2008_39630,45.34296,-122.799,1,7,2008
13,,Pseudotsuga menziesii,HJWS_WS07_49_2002_37438,45.34296,-122.799,1,7,2002
16,,Pseudotsuga menziesii,HJWS_WS07_49_2008_39630,45.34296,-122.799,1,7,2008
10,,Pseudotsuga menziesii,HJWS_WS07_59_2002_37438,45.34296,-122.799,1,7,2002
11,,Pseudotsuga menziesii,HJWS_WS07_59_2008_39630,45.34296,-122.799,1,7,2008
8,,Pseudotsuga menziesii,HJWS_WS07_61_2002_37438,45.34296,-122.799,1,7,2002
8,,Pseudotsuga menziesii,HJWS_WS07_61_2008_39630,45.34296,-122.799,1,7,2008
12,,Pseudotsuga menziesii,HJWS_WS07_63_2002_37438,45.34296,-122.799,1,7,2002
12,,Pseudotsuga menziesii,HJWS_WS07_63_2008_39630,45.34296,-122.799,1,7,2008
7,,Pseudotsuga menziesii,HJWS_WS07_65_2002_37438,45.34296,-122.799,1,7,2002
9,,Pseudotsuga menziesii,HJWS_WS07_65_2008_39630,45.34296,-122.799,1,7,2008
12,,Pseudotsuga menziesii,HJWS_WS07_66_2002_37438,45.34296,-122.799,1,7,2002
14,,Pseudotsuga menziesii,HJWS_WS07_66_2008_39630,45.34296,-122.799,1,7,2008
14,,Pseudotsuga menziesii,HJWS_WS07_67_2002_37438,45.34296,-122.799,1,7,2002
16,,Pseudotsuga menziesii,HJWS_WS07_67_2008_39630,45.34296,-122.799,1,7,2008
4,,Pseudotsuga menziesii,HJWS_WS07_68_2002_37438,45.34296,-122.799,1,7,2002
2,,Pseudotsuga menziesii,HJWS_WS07_68_2002_37469,45.34296,-122.799,1,8,2002
4,,Pseudotsuga menziesii,HJWS_WS07_68_2008_39630,45.34296,-122.799,1,7,2008
2,,Pseudotsuga menziesii,HJWS_WS07_68_2008_39661,45.34296,-122.799,1,8,2008
4,,Pseudotsuga menziesii,HJWS_WS07_69_2002_37438,45.34296,-122.799,1,7,2002
6,,Pseudotsuga menziesii,HJWS_WS07_69_2008_39630,45.34296,-122.799,1,7,2008
8,,Pseudotsuga menziesii,HJWS_WS07_70_2002_37438,45.34296,-122.799,1,7,2002
9,,Pseudotsuga menziesii,HJWS_WS07_70_2008_39630,45.34296,-122.799,1,7,2008
1,,Pseudotsuga menziesii,HJWS_WS08_1_2003_37773,45.34296,-122.799,1,6,2003
1,,Pseudotsuga menziesii,HJWS_WS08_1_2009_39995,45.34296,-122.799,1,7,2009
15,,Pseudotsuga menziesii,HJWS_WS08_10_2003_37773,45.34296,-122.799,1,6,2003
15,,Pseudotsuga menziesii,HJWS_WS08_10_2009_39995,45.34296,-122.799,1,7,2009
13,,Pseudotsuga menziesii,HJWS_WS08_11_2003_37773,45.34296,-122.799,1,6,2003
13,,Pseudotsuga menziesii,HJWS_WS08_11_2009_39995,45.34296,-122.799,1,7,2009
7,,Pseudotsuga menziesii,HJWS_WS08_12_2003_37773,45.34296,-122.799,1,6,2003
7,,Pseudotsuga menziesii,HJWS_WS08_12_2009_39995,45.34296,-122.799,1,7,2009
2,,Pseudotsuga menziesii,HJWS_WS08_13_2003_37773,45.34296,-122.799,1,6,2003
2,,Pseudotsuga menziesii,HJWS_WS08_13_2009_39995,45.34296,-122.799,1,7,2009
7,,Pseudotsuga menziesii,HJWS_WS08_14_2003_37773,45.34296,-122.799,1,6,2003
7,,Pseudotsuga menziesii,HJWS_WS08_14_2009_39995,45.34296,-122.799,1,7,2009
24,,Pseudotsuga menziesii,HJWS_WS08_15_2003_37773,45.34296,-122.799,1,6,2003
24,,Pseudotsuga menziesii,HJWS_WS08_15_2009_39995,45.34296,-122.799,1,7,2009
20,,Pseudotsuga menziesii,HJWS_WS08_16_2003_37773,45.34296,-122.799,1,6,2003
20,,Pseudotsuga menziesii,HJWS_WS08_16_2009_39995,45.34296,-122.799,1,7,2009
17,,Pseudotsuga menziesii,HJWS_WS08_17_2003_37803,45.34296,-122.799,1,7,2003
17,,Pseudotsuga menziesii,HJWS_WS08_17_2009_39995,45.34296,-122.799,1,7,2009
26,,Pseudotsuga menziesii,HJWS_WS08_18_2003_37803,45.34296,-122.799,1,7,2003
26,,Pseudotsuga menziesii,HJWS_WS08_18_2009_39995,45.34296,-122.799,1,7,2009
33,,Pseudotsuga menziesii,HJWS_WS08_19_2003_37803,45.34296,-122.799,1,7,2003
33,,Pseudotsuga menziesii,HJWS_WS08_19_2009_39995,45.34296,-122.799,1,7,2009
6,,Pseudotsuga menziesii,HJWS_WS08_2_2003_37803,45.34296,-122.799,1,7,2003
6,,Pseudotsuga menziesii,HJWS_WS08_2_2009_39995,45.34296,-122.799,1,7,2009
25,,Pseudotsuga menziesii,HJWS_WS08_20_2003_37803,45.34296,-122.799,1,7,2003
25,,Pseudotsuga menziesii,HJWS_WS08_20_2009_39995,45.34296,-122.799,1,7,2009
25,,Pseudotsuga menziesii,HJWS_WS08_21_2003_37803,45.34296,-122.799,1,7,2003
25,,Pseudotsuga menziesii,HJWS_WS08_21_2009_39995,45.34296,-122.799,1,7,2009
34,,Pseudotsuga menziesii,HJWS_WS08_22_2003_37773,45.34296,-122.799,1,6,2003
34,,Pseudotsuga menziesii,HJWS_WS08_22_2009_39995,45.34296,-122.799,1,7,2009
5,,Pseudotsuga menziesii,HJWS_WS08_3_2003_37803,45.34296,-122.799,1,7,2003
5,,Pseudotsuga menziesii,HJWS_WS08_3_2009_39995,45.34296,-122.799,1,7,2009
5,,Pseudotsuga menziesii,HJWS_WS08_4_2003_37803,45.34296,-122.799,1,7,2003
5,,Pseudotsuga menziesii,HJWS_WS08_4_2009_39995,45.34296,-122.799,1,7,2009
2,,Pseudotsuga menziesii,HJWS_WS08_5_2003_37803,45.34296,-122.799,1,7,2003
2,,Pseudotsuga menziesii,HJWS_WS08_5_2009_39995,45.34296,-122.799,1,7,2009
3,,Pseudotsuga menziesii,HJWS_WS08_6_2003_37803,45.34296,-122.799,1,7,2003
3,,Pseudotsuga menziesii,HJWS_WS08_6_2009_39995,45.34296,-122.799,1,7,2009
16,,Pseudotsuga menziesii,HJWS_WS08_7_2003_37773,45.34296,-122.799,1,6,2003
16,,Pseudotsuga menziesii,HJWS_WS08_7_2009_39995,45.34296,-122.799,1,7,2009
5,,Pseudotsuga menziesii,HJWS_WS08_8_2003_37773,45.34296,-122.799,1,6,2003
5,,Pseudotsuga menziesii,HJWS_WS08_8_2009_39995,45.34296,-122.799,1,7,2009
1,,Pseudotsuga menziesii,HJWS_WS08_9_2003_37773,45.34296,-122.799,1,6,2003
1,,Pseudotsuga menziesii,HJWS_WS08_9_2009_39995,45.34296,-122.799,1,7,2009
18,,Pseudotsuga menziesii,HJWS_WS09_1_2003_37803,45.34296,-122.799,1,7,2003
20,,Pseudotsuga menziesii,HJWS_WS09_1_2009_39965,45.34296,-122.799,1,6,2009
40,,Pseudotsuga menziesii,HJWS_WS09_10_2003_37803,45.34296,-122.799,1,7,2003
40,,Pseudotsuga menziesii,HJWS_WS09_10_2009_39965,45.34296,-122.799,1,6,2009
32,,Pseudotsuga menziesii,HJWS_WS09_11_2003_37803,45.34296,-122.799,1,7,2003
32,,Pseudotsuga menziesii,HJWS_WS09_11_2009_39965,45.34296,-122.799,1,6,2009
26,,Pseudotsuga menziesii,HJWS_WS09_12_2003_37803,45.34296,-122.799,1,7,2003
26,,Pseudotsuga menziesii,HJWS_WS09_12_2009_39965,45.34296,-122.799,1,6,2009
66,,Pseudotsuga menziesii,HJWS_WS09_13_2003_37803,45.34296,-122.799,1,7,2003
66,,Pseudotsuga menziesii,HJWS_WS09_13_2009_39965,45.34296,-122.799,1,6,2009
15,,Pseudotsuga menziesii,HJWS_WS09_14_2003_37803,45.34296,-122.799,1,7,2003
15,,Pseudotsuga menziesii,HJWS_WS09_14_2009_39965,45.34296,-122.799,1,6,2009
34,,Pseudotsuga menziesii,HJWS_WS09_15_2003_37803,45.34296,-122.799,1,7,2003
34,,Pseudotsuga menziesii,HJWS_WS09_15_2009_39965,45.34296,-122.799,1,6,2009
38,,Pseudotsuga menziesii,HJWS_WS09_16_2003_37803,45.34296,-122.799,1,7,2003
38,,Pseudotsuga menziesii,HJWS_WS09_16_2009_39965,45.34296,-122.799,1,6,2009
13,,Pseudotsuga menziesii,HJWS_WS09_2_2003_37803,45.34296,-122.799,1,7,2003
13,,Pseudotsuga menziesii,HJWS_WS09_2_2009_39965,45.34296,-122.799,1,6,2009
49,,Pseudotsuga menziesii,HJWS_WS09_3_2003_37803,45.34296,-122.799,1,7,2003
49,,Pseudotsuga menziesii,HJWS_WS09_3_2009_39965,45.34296,-122.799,1,6,2009
31,,Pseudotsuga menziesii,HJWS_WS09_4_2003_37803,45.34296,-122.799,1,7,2003
33,,Pseudotsuga menziesii,HJWS_WS09_4_2009_39965,45.34296,-122.799,1,6,2009
35,,Pseudotsuga menziesii,HJWS_WS09_5_2003_37803,45.34296,-122.799,1,7,2003
38,,Pseudotsuga menziesii,HJWS_WS09_5_2009_39965,45.34296,-122.799,1,6,2009
47,,Pseudotsuga menziesii,HJWS_WS09_6_2003_37803,45.34296,-122.799,1,7,2003
48,,Pseudotsuga menziesii,HJWS_WS09_6_2009_39965,45.34296,-122.799,1,6,2009
26,,Pseudotsuga menziesii,HJWS_WS09_7_2003_37803,45.34296,-122.799,1,7,2003
28,,Pseudotsuga menziesii,HJWS_WS09_7_2009_39965,45.34296,-122.799,1,6,2009
47,,Pseudotsuga menziesii,HJWS_WS09_8_2003_37803,45.34296,-122.799,1,7,2003
47,,Pseudotsuga menziesii,HJWS_WS09_8_2009_39965,45.34296,-122.799,1,6,2009
53,,Pseudotsuga menziesii,HJWS_WS09_9_2003_37803,45.34296,-122.799,1,7,2003
53,,Pseudotsuga menziesii,HJWS_WS09_9_2009_39965,45.34296,-122.799,1,6,2009
1,,Pseudotsuga menziesii,HSGY_CH01_4_1935_12936,45.0456,-123.8973,1,6,1935
1,,Pseudotsuga menziesii,HSGY_CH01_4_1940_14824,45.0456,-123.8973,1,8,1940
1,,Pseudotsuga menziesii,HSGY_CH01_4_1945_16681,45.0456,-123.8973,1,9,1945
1,,Pseudotsuga menziesii,HSGY_CH01_4_1955_20363,45.0456,-123.8973,1,10,1955
1,,Pseudotsuga menziesii,HSGY_CH01_4_1968_24929,45.0456,-123.8973,1,4,1968
1,,Pseudotsuga menziesii,HSGY_CH01_4_1978_28522,45.0456,-123.8973,1,2,1978
1,,Pseudotsuga menziesii,HSGY_CH01_4_1983_30376,45.0456,-123.8973,1,3,1983
1,,Pseudotsuga menziesii,HSGY_CH01_4_1988_32203,45.0456,-123.8973,1,3,1988
1,,Pseudotsuga menziesii,HSGY_CH01_4_1993_34029,45.0456,-123.8973,1,3,1993
1,,Pseudotsuga menziesii,HSGY_CH01_4_1998_35855,45.0456,-123.8973,1,3,1998
1,,Pseudotsuga menziesii,HSGY_CH01_4_2003_37681,45.0456,-123.8973,1,3,2003
1,,Pseudotsuga menziesii,HSGY_CH01_4_2008_39508,45.0456,-123.8973,1,3,2008
1,,Pseudotsuga menziesii,HSGY_CH03_1_1935_12936,45.045654,-123.904002,1,6,1935
1,,Pseudotsuga menziesii,HSGY_CH03_1_1940_14855,45.045654,-123.904002,1,9,1940
1,,Pseudotsuga menziesii,HSGY_CH03_1_1945_16681,45.045654,-123.904002,1,9,1945
1,,Pseudotsuga menziesii,HSGY_CH03_1_1950_18507,45.045654,-123.904002,1,9,1950
1,,Pseudotsuga menziesii,HSGY_CH04_2_1935_12936,45.064769,-123.941278,1,6,1935
1,,Pseudotsuga menziesii,HSGY_CH04_2_1940_14824,45.064769,-123.941278,1,8,1940
1,,Pseudotsuga menziesii,HSGY_CH04_2_1945_16681,45.064769,-123.941278,1,9,1945
1,,Pseudotsuga menziesii,HSGY_CH04_2_1955_20394,45.064769,-123.941278,1,11,1955
1,,Pseudotsuga menziesii,HSGY_CH04_2_1968_24929,45.064769,-123.941278,1,4,1968
1,,Pseudotsuga menziesii,HSGY_CH04_2_1978_28550,45.064769,-123.941278,1,3,1978
1,,Pseudotsuga menziesii,HSGY_CH04_2_1982_30042,45.064769,-123.941278,1,4,1982
2,,Pseudotsuga menziesii,HSGY_CH04_3_1935_12936,45.064769,-123.941278,1,6,1935
2,,Pseudotsuga menziesii,HSGY_CH04_3_1940_14824,45.064769,-123.941278,1,8,1940
2,,Pseudotsuga menziesii,HSGY_CH04_3_1945_16681,45.064769,-123.941278,1,9,1945
2,,Pseudotsuga menziesii,HSGY_CH04_3_1955_20394,45.064769,-123.941278,1,11,1955
1,,Pseudotsuga menziesii,HSGY_CH04_3_1961_22341,45.064769,-123.941278,1,3,1961
1,,Pseudotsuga menziesii,HSGY_CH04_3_1968_24929,45.064769,-123.941278,1,4,1968
1,,Pseudotsuga menziesii,HSGY_CH04_3_1978_28550,45.064769,-123.941278,1,3,1978
1,,Pseudotsuga menziesii,HSGY_CH04_3_1983_30376,45.064769,-123.941278,1,3,1983
1,,Pseudotsuga menziesii,HSGY_CH04_3_1988_32203,45.064769,-123.941278,1,3,1988
1,,Pseudotsuga menziesii,HSGY_CH04_3_1993_34029,45.064769,-123.941278,1,3,1993
1,,Pseudotsuga menziesii,HSGY_CH04_3_1998_35855,45.064769,-123.941278,1,3,1998
1,,Pseudotsuga menziesii,HSGY_CH04_3_2003_37681,45.064769,-123.941278,1,3,2003
1,,Pseudotsuga menziesii,HSGY_CH04_3_2008_39508,45.064769,-123.941278,1,3,2008
1,,Pseudotsuga menziesii,HSGY_CH04_4_1935_12936,45.064769,-123.941278,1,6,1935
1,,Pseudotsuga menziesii,HSGY_CH04_4_1940_14824,45.064769,-123.941278,1,8,1940
1,,Pseudotsuga menziesii,HSGY_CH04_4_1945_16681,45.064769,-123.941278,1,9,1945
1,,Pseudotsuga menziesii,HSGY_CH04_4_1955_20394,45.064769,-123.941278,1,11,1955
1,,Pseudotsuga menziesii,HSGY_CH04_4_1968_24929,45.064769,-123.941278,1,4,1968
1,,Pseudotsuga menziesii,HSGY_CH04_4_1978_28550,45.064769,-123.941278,1,3,1978
1,,Pseudotsuga menziesii,HSGY_CH04_4_1983_30376,45.064769,-123.941278,1,3,1983
1,,Pseudotsuga menziesii,HSGY_CH04_4_1988_32203,45.064769,-123.941278,1,3,1988
1,,Pseudotsuga menziesii,HSGY_CH04_4_1993_34029,45.064769,-123.941278,1,3,1993
1,,Pseudotsuga menziesii,HSGY_CH04_4_1998_35855,45.064769,-123.941278,1,3,1998
1,,Pseudotsuga menziesii,HSGY_CH04_4_2003_37681,45.064769,-123.941278,1,3,2003
1,,Pseudotsuga menziesii,HSGY_CH04_4_2008_39508,45.064769,-123.941278,1,3,2008
1,,Pseudotsuga menziesii,HSGY_CH05_4_1935_12936,45.065319,-123.942303,1,6,1935
1,,Pseudotsuga menziesii,HSGY_CH05_4_1940_14824,45.065319,-123.942303,1,8,1940
1,,Pseudotsuga menziesii,HSGY_CH05_4_1945_16681,45.065319,-123.942303,1,9,1945
1,,Pseudotsuga menziesii,HSGY_CH05_4_1955_20394,45.065319,-123.942303,1,11,1955
1,,Pseudotsuga menziesii,HSGY_CH05_4_1968_24929,45.065319,-123.942303,1,4,1968
1,,Pseudotsuga menziesii,HSGY_CH05_4_1978_28522,45.065319,-123.942303,1,2,1978
1,,Pseudotsuga menziesii,HSGY_CH05_4_1983_30376,45.065319,-123.942303,1,3,1983
1,,Pseudotsuga menziesii,HSGY_CH05_4_1988_32203,45.065319,-123.942303,1,3,1988
1,,Pseudotsuga menziesii,HSGY_CH05_4_1993_34029,45.065319,-123.942303,1,3,1993
1,,Pseudotsuga menziesii,HSGY_CH05_4_1998_35827,45.065319,-123.942303,1,2,1998
1,,Pseudotsuga menziesii,HSGY_CH05_4_2003_37653,45.065319,-123.942303,1,2,2003
1,,Pseudotsuga menziesii,HSGY_CH05_4_2008_39479,45.065319,-123.942303,1,2,2008
2,,Pseudotsuga menziesii,HSGY_CH06_1_1935_12936,45.061511,-123.939091,1,6,1935
2,,Pseudotsuga menziesii,HSGY_CH06_1_1940_14824,45.061511,-123.939091,1,8,1940
2,,Pseudotsuga menziesii,HSGY_CH06_1_1945_16681,45.061511,-123.939091,1,9,1945
2,,Pseudotsuga menziesii,HSGY_CH06_1_1955_20394,45.061511,-123.939091,1,11,1955
1,,Pseudotsuga menziesii,HSGY_CH06_1_1962_22920,45.061511,-123.939091,1,10,1962
2,,Pseudotsuga menziesii,HSGY_CH07_2_1935_12936,45.062711,-123.939784,1,6,1935
2,,Pseudotsuga menziesii,HSGY_CH07_2_1940_14824,45.062711,-123.939784,1,8,1940
2,,Pseudotsuga menziesii,HSGY_CH07_2_1945_16681,45.062711,-123.939784,1,9,1945
2,,Pseudotsuga menziesii,HSGY_CH07_2_1955_20394,45.062711,-123.939784,1,11,1955
1,,Pseudotsuga menziesii,HSGY_CH07_2_1968_24959,45.062711,-123.939784,1,5,1968
1,,Pseudotsuga menziesii,HSGY_CH07_2_1978_28550,45.062711,-123.939784,1,3,1978
1,,Pseudotsuga menziesii,HSGY_CH07_2_1983_30376,45.062711,-123.939784,1,3,1983
1,,Pseudotsuga menziesii,HSGY_CH07_2_1988_32203,45.062711,-123.939784,1,3,1988
1,,Pseudotsuga menziesii,HSGY_CH07_2_1993_34029,45.062711,-123.939784,1,3,1993
1,,Pseudotsuga menziesii,HSGY_CH07_2_1998_35855,45.062711,-123.939784,1,3,1998
4,,Pseudotsuga menziesii,HSGY_CH07_3_1935_12936,45.062711,-123.939784,1,6,1935
4,,Pseudotsuga menziesii,HSGY_CH07_3_1940_14824,45.062711,-123.939784,1,8,1940
4,,Pseudotsuga menziesii,HSGY_CH07_3_1945_16681,45.062711,-123.939784,1,9,1945
2,,Pseudotsuga menziesii,HSGY_CH07_3_1955_20394,45.062711,-123.939784,1,11,1955
2,,Pseudotsuga menziesii,HSGY_CH07_3_1968_24959,45.062711,-123.939784,1,5,1968
2,,Pseudotsuga menziesii,HSGY_CH07_3_1978_28550,45.062711,-123.939784,1,3,1978
2,,Pseudotsuga menziesii,HSGY_CH07_3_1983_30376,45.062711,-123.939784,1,3,1983
1,,Pseudotsuga menziesii,HSGY_CH07_3_1985_31168,45.062711,-123.939784,1,5,1985
1,,Pseudotsuga menziesii,HSGY_CH07_3_1988_32203,45.062711,-123.939784,1,3,1988
1,,Pseudotsuga menziesii,HSGY_CH07_3_1993_34029,45.062711,-123.939784,1,3,1993
1,,Pseudotsuga menziesii,HSGY_CH07_3_1998_35855,45.062711,-123.939784,1,3,1998
1,,Pseudotsuga menziesii,HSGY_CH07_3_2003_37681,45.062711,-123.939784,1,3,2003
1,,Pseudotsuga menziesii,HSGY_CH07_3_2008_39508,45.062711,-123.939784,1,3,2008
2,,Pseudotsuga menziesii,HSGY_CH07_4_1935_12936,45.062711,-123.939784,1,6,1935
2,,Pseudotsuga menziesii,HSGY_CH07_4_1940_14824,45.062711,-123.939784,1,8,1940
2,,Pseudotsuga menziesii,HSGY_CH07_4_1945_16681,45.062711,-123.939784,1,9,1945
1,,Pseudotsuga menziesii,HSGY_CH07_4_1955_20394,45.062711,-123.939784,1,11,1955
1,,Pseudotsuga menziesii,HSGY_CH07_4_1968_24959,45.062711,-123.939784,1,5,1968
1,,Pseudotsuga menziesii,HSGY_CH07_4_1978_28550,45.062711,-123.939784,1,3,1978
1,,Pseudotsuga menziesii,HSGY_CH07_4_1983_30376,45.062711,-123.939784,1,3,1983
1,,Pseudotsuga menziesii,HSGY_CH07_4_1988_32203,45.062711,-123.939784,1,3,1988
1,,Pseudotsuga menziesii,HSGY_CH07_4_1993_34029,45.062711,-123.939784,1,3,1993
1,,Pseudotsuga menziesii,HSGY_CH07_4_1998_35855,45.062711,-123.939784,1,3,1998
1,,Pseudotsuga menziesii,HSGY_CH07_4_2003_37681,45.062711,-123.939784,1,3,2003
1,,Pseudotsuga menziesii,HSGY_CH07_4_2008_39508,45.062711,-123.939784,1,3,2008
1,,Pseudotsuga menziesii,HSGY_HR01_3_1978_28734,47.784999,-123.918193,1,9,1978
1,,Pseudotsuga menziesii,HSGY_HR01_3_1984_30834,47.784999,-123.918193,1,6,1984
1,,Pseudotsuga menziesii,HSGY_HR01_3_1989_32690,47.784999,-123.918193,1,7,1989
1,,Pseudotsuga menziesii,HSGY_HR01_3_1995_34912,47.784999,-123.918193,1,8,1995
1,,Pseudotsuga menziesii,HSGY_HR01_3_2000_36708,47.784999,-123.918193,1,7,2000
1,,Pseudotsuga menziesii,HSGY_HR01_3_2007_39295,47.784999,-123.918193,1,8,2007
1,,Pseudotsuga menziesii,HSGY_HR02_12_1978_28734,47.784999,-123.918193,1,9,1978
1,,Pseudotsuga menziesii,HSGY_HR02_12_1984_30834,47.784999,-123.918193,1,6,1984
1,,Pseudotsuga menziesii,HSGY_HR02_12_1989_32690,47.784999,-123.918193,1,7,1989
1,,Pseudotsuga menziesii,HSGY_HR02_12_1995_34912,47.784999,-123.918193,1,8,1995
1,,Pseudotsuga menziesii,HSGY_HR02_12_2000_36708,47.784999,-123.918193,1,7,2000
1,,Pseudotsuga menziesii,HSGY_HS04_2_1984_30803,47.835569,-123.98154,1,5,1984
1,,Pseudotsuga menziesii,HSGY_HS04_2_1989_32690,47.835569,-123.98154,1,7,1989
1,,Pseudotsuga menziesii,HSGY_HS04_2_1995_34912,47.835569,-123.98154,1,8,1995
1,,Pseudotsuga menziesii,HSGY_HS04_2_1999_36312,47.835569,-123.98154,1,6,1999
1,,Pseudotsuga menziesii,HSGY_HS04_9_1984_30803,47.835569,-123.98154,1,5,1984
1,,Pseudotsuga menziesii,HSGY_HS04_9_1989_32629,47.835569,-123.98154,1,5,1989
1,,Pseudotsuga menziesii,HSGY_HS04_9_1995_34912,47.835569,-123.98154,1,8,1995
1,,Pseudotsuga menziesii,HSGY_HS04_9_1999_36312,47.835569,-123.98154,1,6,1999
1,,Pseudotsuga menziesii,HSGY_HS04_9_2008_39564,47.835569,-123.98154,26,4,2008
1,,Pseudotsuga menziesii,HSGY_NCNA_44_1980_29312,45.0776,-123.9781,1,4,1980
1,,Pseudotsuga menziesii,HSGY_NCNA_44_1984_30742,45.0776,-123.9781,1,3,1984
1,,Pseudotsuga menziesii,HSGY_NCNA_44_1989_32568,45.0776,-123.9781,1,3,1989
1,,Pseudotsuga menziesii,HSGY_NCNA_44_1994_34394,45.0776,-123.9781,1,3,1994
1,,Pseudotsuga menziesii,HSGY_NCNA_44_1999_36220,45.0776,-123.9781,1,3,1999
1,,Pseudotsuga menziesii,HSGY_NCNA_44_2004_38047,45.0776,-123.9781,1,3,2004
1,,Pseudotsuga menziesii,HSGY_NCNA_44_2010_40238,45.0776,-123.9781,1,3,2010
2,,Pinus contorta,MHGY_TCTR_63_1981_29830,43.765961,-121.989887,1,9,1981
1,,Pinus monticola,MHGY_TCTR_63_1981_29830,43.765961,-121.989887,1,9,1981
2,,Pinus contorta,MHGY_TCTR_63_1986_31656,43.765961,-121.989887,1,9,1986
1,,Pinus monticola,MHGY_TCTR_63_1986_31656,43.765961,-121.989887,1,9,1986
2,,Pinus contorta,MHGY_TCTR_63_1991_33451,43.765961,-121.989887,1,8,1991
1,,Pinus monticola,MHGY_TCTR_63_1991_33451,43.765961,-121.989887,1,8,1991
1,,Pinus contorta,MHGY_TCTR_63_1996_35339,43.765961,-121.989887,1,10,1996
1,,Pinus monticola,MHGY_TCTR_63_1996_35339,43.765961,-121.989887,1,10,1996
2,,Pinus contorta,MHGY_TCTR_63_1997_35674,43.765961,-121.989887,1,9,1997
2,,Pinus contorta,MHGY_TCTR_63_2001_37135,43.765961,-121.989887,1,9,2001
2,,Pinus contorta,MHGY_TCTR_63_2006_38961,43.765961,-121.989887,1,9,2006
